manufacturer_sku,ean13,weight,length,width,height,prop_65,cost_price,min_price,made_to_order,product__product_class__name,product__brand__name,product__title,product__description,product__bullets__0,product__bullets__1,product__bullets__2,product__bullets__3,product__bullets__4,product__bullets__5,product__bullets__6,product__configuration__codes,product__multipack_quantity,product__country_of_origin__alpha_3,product__parent_sku,attrib__arm_height,attrib__assembly_required,attrib__back_material,attrib__blade_finish,attrib__bulb_included,attrib__bulb_type,attrib__color,attrib__cord_length,attrib__design_id,attrib__designer,attrib__distressed_finish,attrib__fill,attrib__finish,attrib__frame_color,attrib__hardwire,attrib__kit,attrib__leg_color,attrib__leg_finish,attrib__material,attrib__number_bulbs,attrib__orientation,attrib__outdoor_safe,attrib__pile_height,attrib__seat_depth,attrib__seat_height,attrib__seat_width,attrib__shade,attrib__size,attrib__switch_type,attrib__ul_certified,attrib__warranty_years,attrib__wattage,attrib__weave,attrib__weight_capacity,boxes__0__weight,boxes__0__length,boxes__0__height,boxes__0__width,boxes__1__weight,boxes__1__length,boxes__1__height,boxes__1__width,boxes__2__weight,boxes__2__length,boxes__2__height,boxes__2__width,product__styles
857-216,084-355816686-2,19.82,14.0,14.0,28.0,True,178.5,238.0,,Seating,Sterling,Rose-Colored Stool,,Fun addition for a kid's room.,Additional seating at a party.,,,,,,,1.0,VN,,,,,,,,Red,,,,,,Red,,,,,,Earthenware,,,No,,,28.0,,,,,,,,,250.0,21.37,17.3,20.9,17.3,,,,,,,,,Modern / Contemporary
857-217,081-800804503-5,11.01,13.0,14.0,12.0,True,88.5,118.0,,Decorative Accessory,Dimond Home,Lost Dutchman Vessel,,Concrete finish.,Contemporary profile.,,,,,,,1.0,VN,,,,,,,,Green,,,,,,"Castle Grey, Natural",,,,,,"Earthenware, wood",,,No,,,,,,,,,,,,,12.56,17.3,15.4,15.7,,,,,,,,,Transitional
87-001,084-355813058-0,1.9,9.0,9.0,14.0,True,66.0,88.0,,Decorative Accessory,Sterling,Aged grey Artichoke,Add a subtle touch of colonial flair to room styling with this richly aged artichoke.,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,Aged Grey,,,,,,,,,No,,,,,,,,,,,,,5.0,11.0,17.0,11.0,,,,,,,,,Traditional
87-002,084-355813059-7,2.0,8.0,8.0,18.0,True,93.0,124.0,,Decorative Accessory,Sterling,Aged Grey Pinecone,Add a subtle touch of colonial flair to room styling with this richly aged-look pinecone.,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,Aged Grey,,,,,,,,,No,,,,,,,,,,,,,3.6,20.5,11.2,11.2,,,,,,,,,Traditional
87-003/S2,084-355813060-3,2.0,5.0,5.0,13.0,True,81.0,108.0,,Decorative Accessory,Sterling,Aged Grey Pineapple - Set of 2,The pineapple was a symbol of high social standing in 18th century Europe and is present in the architecture and interiors of many historic stately homes in England and Holland.,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,Aged Grey,,,,,,,,,No,,,,,,,,,,,,,5.0,14.0,15.0,8.0,,,,,,,,,Traditional
87-005/S2,084-355813062-7,2.0,5.0,5.0,15.0,True,87.0,116.0,,Decorative Accessory,Sterling,Gatsby Candle Holders - Set of 2,These table top candleholders reference the art deco movement in their design and will add an element of luxury to dressing a room.,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Black, Gold",,,,,,"Composite, Metal",,,No,,,,,,,,,,,,,7.0,17.0,21.0,13.0,,,,,,,,,Traditional
87-1145,084-140600910-1,1.0,3.5,3.5,5.5,True,81.0,108.0,,Decorative Accessory,Sterling,SET/3 ASSYRIAN BOXES,"Beautify Your Home With The Sterling Assyrian Keepsake Boxes. A Set Of 3 Elegantly Decorated Boxes That Will Look Lovely When Grouped Together On A Shelf Or Table In Your Living Room, Dining Room, Family Room, Bedroom Or Any Room In Your Home. These Boxes",,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Black, Clear, Gold",,,,,,"Composite, Glass",,,No,,,,,,,,,,,,,4.0,8.0,14.0,5.0,,,,,,,,,Traditional
87-1351,084-140601066-4,4.0,8.0,15.0,9.5,True,57.0,76.0,,Decorative Accessory,Sterling,FORTRESS BOWL,"This Beautifully Classically Styled Fortress Decorative Bowl From Sterling With Sculptured Handles And Ornate Scroll Work Will Bring A Touch Of Old-World Charm To Your Decor In Any Room In Your Home. It Will Add A Sophisticated Look For A Centerpiece, Sid",,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Antique White, Bronze",,,,,,Composite,,,No,,,,,,,,,,,,,6.0,12.0,17.0,11.0,,,,,,,,,
87-1354,084-140601068-8,2.0,5.5,5.5,6.0,True,28.5,38.0,,Decorative Accessory,Sterling,FORTRESS LIDDED BOWL,,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Antique White, Bronze",,,,,,Composite,,,No,,,,,,,,,,,,,2.0,7.0,8.0,7.0,,,,,,,,,Traditional
87-2037,084-355801539-9,5.0,6.0,8.0,7.3,True,42.0,56.0,,Decorative Accessory,Sterling,PAIR NOIR FLEUR DE LIS BOOKENDS,,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,Bronze,,,,,,Composite,,,No,,,,,,,,,,,,,5.0,8.0,10.0,8.0,,,,,,,,,Traditional
87-2548,084-355800683-0,4.0,5.0,9.0,18.0,True,48.0,64.0,,Decorative Accessory,Sterling,OLD TOM MORRIS,"Any Golf Lover Would Appreciate Having In Their Collection A Sterling Old Tom Morris Golf Statue That Pays Tribute To The Pioneer Of Professional Golf. Exquisite Statue Will Look Great In Any Office Or Home Library. Made Of Composite Materials, It Is Scul",,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Antique Rust, Bronze",,,,,,Composite,,,No,,,,,,,,,,,,,5.0,20.0,8.0,7.0,,,,,,,,,Traditional
87-2625,084-355800916-9,3.0,3.0,10.0,16.0,True,39.0,52.0,,Decorative Accessory,Sterling,SALZBERG FINIAL,,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Black, Rust",,,,,,Composite,,,No,,,,,,,,,,,,,3.0,17.0,3.0,12.0,,,,,,,,,Traditional
87-2636,084-140601942-1,3.0,7.5,7.5,6.3,True,36.0,48.0,,Decorative Accessory,Sterling,TEXTURED LEAF KEEPING BOX,"Based Upon The Early American Style Found In The Early 1700S, The Sterling Texture Leaf Keepsake Storage Box Is A Perfect Decorative Item For Your Personal Treasures--Documents, Jewelry, Keepsakes Or Simply Use It As An Attractive Display Item For Any Roo",,,,,,,,,1.0,CHN,,,,,,,,,,,,,,Gold Leaf,,,,,,Composite,,,No,,,,,,,,,,,,,3.0,7.0,9.0,6.0,,,,,,,,,
87-3025,084-355800489-8,2.0,6.5,6.5,13.0,True,120.0,160.0,,Decorative Accessory,Sterling,SET/4 AUDOBON FINIALS,,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Bronze, Burnished Gold Leaf",,,,,,Composite,,,No,,,,,,,,,,,,,8.0,14.0,23.0,6.0,,,,,,,,,Traditional
876022/S2,081-800801726-1,3.0,8.0,8.0,14.0,True,186.0,248.0,,Decorative Accessory,Dimond Home,Emerald Ombre Flared Vase,This Set Of 2 Emerald Ombre Flared Vases Are Each Mouth Blown By A Skilled Craftsman Using Traditional Techniques. Years Of Training Is Required Before A Craftsman Can Blow Larger Pieces. The Ombre Finish Is Hand Applied After The Glass Has Cooled And The,Handcrafted,,,,,,,,1.0,IND,,,,,,,,,,,,,,Green Ombre,,,,,,Glass,,,No,,,,,,,,,,,,,8.0,20.0,14.0,14.0,,,,,,,,,Transitional
876023/S2,081-800801727-8,3.0,8.0,8.0,14.0,True,186.0,248.0,,Decorative Accessory,Dimond Home,Lemon Ombre Flared Vase,This Set Of 2 Lemon Ombre Flared Vases Are Each Mouth Blown By A Skilled Craftsman Using Traditional Techniques. Years Of Training Is Required Before A Craftsman Can Blow Larger Pieces. The Ombre Finish Is Hand Applied After The Glass Has Cooled And Then,Handcrafted,,,,,,,,1.0,IND,,,,,,,,,,,,,,Yellow Ombre,,,,,,Glass,,,No,,,,,,,,,,,,,8.0,20.0,14.0,14.0,,,,,,,,,Transitional
876024/S2,081-800801728-5,3.0,8.0,8.0,14.0,True,186.0,248.0,,Decorative Accessory,Dimond Home,Plum Ombre Flared Vase,This Set Of 2 Plum Ombre Flared Vases Are Each Mouth Blown By A Skilled Craftsman Using Traditional Techniques. Years Of Training Is Required Before A Craftsman Can Blow Larger Pieces. The Ombre Finish Is Hand Applied After The Glass Has Cooled And Then D,Handcrafted,,,,,,,,1.0,IND,,,,,,,,,,,,,,Purple Ombre,,,,,,Glass,,,No,,,,,,,,,,,,,8.0,20.0,14.0,14.0,,,,,,,,,Transitional
876025/S2,081-800801729-2,3.0,8.5,8.5,14.0,True,186.0,248.0,,Decorative Accessory,Dimond Home,Emerald Ombre Bottle,This Set Of 2 Emerald Ombre Bottles Are Each Mouth Blown By A Skilled Craftsman Using Traditional Techniques. Years Of Training Is Required Before A Craftsman Can Blow Larger Pieces. The Ombre Finish Is Hand Applied After The Glass Has Cooled And Then Del,Handcrafted,,,,,,,,1.0,IND,,,,,,,,,,,,,,Green Ombre,,,,,,Glass,,,No,,,,,,,,,,,,,10.0,15.0,12.0,12.0,,,,,,,,,Transitional
876027/S2,081-800801731-5,3.0,8.5,8.5,14.0,True,186.0,248.0,,Decorative Accessory,Dimond Home,Plum Ombre Bottle,This Set Of 2 Plum Ombre Bottles Are Each Mouth Blown By A Skilled Craftsman Using Traditional Techniques. Years Of Training Is Required Before A Craftsman Can Blow Larger Pieces. The Ombre Finish Is Hand Applied After The Glass Has Cooled And Then Delica,Handcrafted,,,,,,,,1.0,IND,,,,,,,,,,,,,,Purple Ombre,,,,,,Glass,,,No,,,,,,,,,,,,,10.0,15.0,12.0,12.0,,,,,,,,,Transitional
876028/S2,081-800801732-2,2.0,6.0,6.0,6.0,True,87.0,116.0,,Decorative Accessory,Dimond Home,Emerald Ombre Hurricane,This Set Of 2 Emerald Ombre Hurricanes Are Each Mouth Blown By A Skilled Craftsman Using Traditional Techniques. The Ombre Finish Is Hand Applied After The Glass Has Cooled And Then Delicate Silver Leaf Is Added To The Inside To Give Added Depth And Inter,Handcrafted,,,,,,,,1.0,IND,,,,,,,,,,,,,,Green Ombre,,,,,,Glass,,,No,,,,,,,,,,,,,6.0,8.0,8.0,8.0,,,,,,,,,Transitional
876029/S2,081-800801733-9,2.0,6.0,6.0,6.0,True,87.0,116.0,,Decorative Accessory,Dimond Home,Lemon Ombre Hurricane,This Set Of 2 Lemon Ombre Flared Vases Are Each Mouth Blown By A Skilled Craftsman Using Traditional Techniques. The Ombre Finish Is Hand Applied After The Glass Has Cooled And Then Delicate Silver Leaf Is Added To The Inside To Give Added Depth And Inter,Handcrafted,,,,,,,,1.0,IND,,,,,,,,,,,,,,Yellow Ombre,,,,,,Glass,,,No,,,,,,,,,,,,,6.0,8.0,8.0,8.0,,,,,,,,,Transitional
876030/S2,081-800801734-6,2.0,6.0,6.0,6.0,True,87.0,116.0,,Decorative Accessory,Dimond Home,Plum Ombre Hurricane,This Set Of 2 Plum Ombre Flared Vases Are Each Mouth Blown By A Skilled Craftsman Using Traditional Techniques. The Ombre Finish Is Hand Applied After The Glass Has Cooled And Then Delicate Silver Leaf Is Added To The Inside To Give Added Depth And Intere,Handcrafted,,,,,,,,1.0,IND,,,,,,,,,,,,,,Purple Ombre,,,,,,Glass,,,No,,,,,,,,,,,,,6.0,8.0,8.0,8.0,,,,,,,,,Transitional
876031/S2,081-800801730-8,3.0,8.5,8.5,14.0,True,186.0,248.0,,Decorative Accessory,Dimond Home,Lemon Ombre Bottle,This Set Of 2 Lemon Ombre Bottles Are Each Mouth Blown By A Skilled Craftsman Using Traditional Techniques. Years Of Training Is Required Before A Craftsman Can Blow Larger Pieces. The Ombre Finish Is Hand Applied After The Glass Has Cooled And Then Delic,Handcrafted,,,,,,,,1.0,IND,,,,,,,,,,,,,,Yellow Ombre,,,,,,Glass,,,No,,,,,,,,,,,,,10.0,15.0,12.0,12.0,,,,,,,,,Transitional
876032/S2,081-800801736-0,3.0,4.0,4.0,16.0,True,117.0,156.0,,Decorative Accessory,Dimond Home,Lemon Ombre Snorkle Vase,This Set Of 2 Lemon Ombre Snorkel Vases Are Each Mouth Blown By A Skilled Craftsman Using Traditional Techniques. Years Of Training Is Required Before A Craftsman Can Blow Larger Pieces. The Ombre Finish Is Hand Applied After The Glass Has Cooled And Then,Handcrafted,,,,,,,,1.0,IND,,,,,,,,,,,,,,Yellow Ombre,,,,,,Glass,,,No,,,,,,,,,,,,,10.0,20.0,10.0,10.0,,,,,,,,,Transitional
876033/S2,081-800801737-7,3.0,4.0,4.0,16.0,True,117.0,156.0,,Decorative Accessory,Dimond Home,Plum Ombre Snorkle Vase,This Set Of 2 Plum Ombre Snorkel Vases Are Each Mouth Blown By A Skilled Craftsman Using Traditional Techniques. Years Of Training Is Required Before A Craftsman Can Blow Larger Pieces. The Ombre Finish Is Hand Applied After The Glass Has Cooled And Then,Handcrafted,,,,,,,,1.0,IND,,,,,,,,,,,,,,Purple Ombre,,,,,,Glass,,,No,,,,,,,,,,,,,10.0,20.0,10.0,10.0,,,,,,,,,Transitional
876034/S2,081-800801735-3,3.0,4.0,4.0,16.0,True,117.0,156.0,,Decorative Accessory,Dimond Home,Emerald Ombre Snorkle Vase,This Set Of 2 Emerald Ombre Snorkel Vases Are Each Mouth Blown By A Skilled Craftsman Using Traditional Techniques. Years Of Training Is Required Before A Craftsman Can Blow Larger Pieces. The Ombre Finish Is Hand Applied After The Glass Has Cooled And Th,Handcrafted,,,,,,,,1.0,IND,,,,,,,,,,,,,,Green Ombre,,,,,,Glass,,,No,,,,,,,,,,,,,10.0,20.0,10.0,10.0,,,,,,,,,Transitional
87-8007,084-355804792-5,8.0,6.0,8.7,22.0,True,63.0,84.0,,Decorative Accessory,Sterling,ARIA BRONZE PAPER HOLDER,,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,Aria Bronze,,,,,,Composite,,,No,,,,,,,,,,,,,9.5,24.3,22.0,10.4,,,,,,,,,Traditional
87-8009,084-355804794-9,6.2,4.0,8.0,9.0,True,55.5,74.0,,Decorative Accessory,Sterling,THINKING MAN BOOK ENDS,,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,Beaufort Bronze,,,,,,Composite,,,No,,,,,,,,,,,,,14.6,11.8,19.9,11.4,,,,,,,,,
88-1210,084-355802839-9,133.0,13.0,48.0,40.0,True,1051.5,1402.0,,Furniture,Sterling,Forest Knolls Cabinet-JS,"With its gorgeous Antiqued Cabernet finish and ancestral-evocative Weathered Crackle texture story, our beautifully crafted Forest Knolls collection Footed Cabinet is rustic enough for a French Country-themed kitchen yet right at home in a sophisticated corridor. Features generous scale, an elegantly contoured silhouette and stylish crown molding.",,,,,,,,,1.0,CHN,,,,,,,,,,,,,,Distressed Red,,,No,,,Wood,,,No,,,,,,,,,,,,,136.7,44.5,51.3,16.3,,,,,,,,,Traditional
88-1211,084-355802840-5,143.0,48.0,13.0,40.0,True,982.5,1310.0,,Furniture,Sterling,Presidio Cabinet-JS,"The Presidio collection Cabinet balances a classic silhouette with rich color and a bold geometric design story. A resplendent mirrored façade fitted with beautifully configured glazing bars captures our attention, while a rich Ebony finish and supremely elegant Antique Silver details force it to linger. Floriated medallion-themed pulls, elegantly lobed feet, and stylish crown molding complete the design.",,,,,,,,,1.0,IDN,,,,,,,,,,,,,,"Antique Silver, Black, Clear",,,No,,,"Mirror, Wood",,,No,,,,,,,,,,,,,144.0,44.0,51.0,16.0,,,,,,,,,Traditional
88-1218,084-355802847-4,106.0,16.0,48.0,40.0,True,1147.5,1530.0,,Furniture,Sterling,South Bay Cabinet-JS,"Equally at home in a traditional or Modern Farmhouse setting, the South Bay Cabinet features a hand painted façade showcasing playful green tendrils and full-blown lavender musk roses. An elegantly contoured Demilune silhouette, classic “country kitchen”-style spindled feet, and a beautiful Antiqued Cream with Dark Stain color story complete the design.",,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Brown, Cream",,,No,,,Wood,,,No,,,,,,,,,,,,,110.3,37.8,51.3,19.3,,,,,,,,,Traditional
88-1341,084-140600538-7,118.0,19.0,45.0,36.0,True,748.5,998.0,,Furniture,Sterling,WESLEY CHEST,,,,,,,,,,1.0,IDN,,,,,,No,,,,,,,,"Red, Yellow",,,No,,,"MDF, Metal",,,No,,,,,,,,,,,,,133.0,46.0,39.0,21.0,,,,,,,,,Traditional
8819-020,081-800802243-2,,10.5,16.0,2.8,True,208.5,278.0,,Decorative Accessory,Sterling,Large Leather Tray with Brass Handles,Finished large leather serving tray with brass handles.,,,,,,,,,1.0,IND,,,,,,,,,,,,,,Brown,,,,,,"Leather, Brass",,,No,,,,,,,,,,,,,7.3,19.0,5.0,16.0,,,,,,,,,Traditional
8819-021,081-800802244-9,,9.0,14.0,2.8,True,208.5,278.0,,Decorative Accessory,Sterling,Small Leather Tray with Brass Handles,Finished small leather serving tray with brass handles.,,,,,,,,,1.0,IND,,,,,,,,,,,,,,Brown,,,,,,"Leather, Brass",,,No,,,,,,,,,,,,,5.6,18.0,5.0,12.0,,,,,,,,,Traditional
8819-022,081-800802245-6,5.0,6.0,8.8,4.8,True,159.0,212.0,,Decorative Accessory,Dimond Home,Small Grey Hairon Leather Box,"Evocative of a beautiful dappled Grey country mare saddled for a spin at polo, our Grey Hairon Decorative Leather Box, with its handsome stitching, slim Black leather strap and discreet polished metal clasp, is the epitome of understated elegance. Absolutely perfect for jewelry, photos, love letters, or riding gloves. Collect both sizes. Natural hair on genuine leather hide.",,,,,,,,,1.0,IND,,,,,,,,,,,,,,Grey,,,,,,"Hair On Hide, Leather",,,No,,,,,,,,,,,,,6.4,14.0,12.0,11.0,,,,,,,,,Transitional
8819-023,081-800802246-3,5.0,7.0,11.0,2.8,True,199.5,266.0,,Decorative Accessory,Dimond Home,Large Grey Hairon Leather Box,"Evocative of a beautiful dappled Grey country mare saddled for a spin at polo, our Grey Hairon Decorative Leather Box, with its handsome stitching, slim Black leather strap and discreet polished metal clasp, is the epitome of understated elegance. Absolutely perfect for jewelry, photos, love letters, or riding gloves. Collect both sizes. Natural hair on genuine leather hide.",,,,,,,,,1.0,IND,,,,,,,,,,,,,,Grey,,,,,,"Hair On Hide, Leather",,,No,,,,,,,,,,,,,6.5,13.0,21.0,9.0,,,,,,,,,Transitional
8819-024,081-800802247-0,,7.5,7.5,11.0,True,238.5,318.0,,Decorative Accessory,Sterling,Small Leather Hurricane with Handle,Finished leather with decorative brass embellishments on small glass hurricane.,,,,,,,,,1.0,IND,,,,,,,,,,,,,,Brown,,,,,,"Leather, Brass",,,No,,,,,,,,,,,,,6.1,11.0,15.0,11.0,,,,,,,,,Traditional
8819-026,081-800802249-4,,9.8,10.5,7.0,True,253.5,338.0,,Decorative Accessory,Sterling,Small Stitched Leather Box,"The Leather Accessories Box has the air of an antique leather campaign case. Well-crafted genuine cowhide cover. Neatly stitched, and richly tanned; with soft felt lining and a stylish belt clasp. Perfect for pocket silks and riding gloves.",Sold in two sizes.,,,,,,,,1.0,IND,,,,,,,,,,,,,,Brown,,,,,,Leather,,,No,,,,,,,,,,,,,4.1,14.2,12.0,9.5,,,,,,,,,Traditional
8819-027,081-800802250-0,,11.8,16.0,5.8,True,358.5,478.0,,Decorative Accessory,Sterling,Large Stitched Leather Box,"The Leather Accessories Box has the air of an antique leather campaign case. Well-crafted genuine cowhide cover. Neatly stitched, and richly tanned; with soft felt lining and a stylish belt clasp. Perfect for pocket silks and riding gloves.",Sold in two sizes.,,,,,,,,1.0,IND,,,,,,,,,,,,,,Brown,,,,,,Leather,,,No,,,,,,,,,,,,,5.7,17.0,7.0,13.0,,,,,,,,,Traditional
8819-028/S3,081-800802251-7,5.0,9.0,12.0,4.0,True,450.0,600.0,,Decorative Accessory,Dimond Home,Nested White Leather and Brass Boxes,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,"Brass, White",,,,,,"Leather, Brass",,,No,,,,,,,,,,,,,6.2,14.0,11.0,11.0,,,,,,,,,Transitional
88-1937,084-140601684-0,125.0,18.0,39.0,36.5,True,898.5,1198.0,,Furniture,Sterling,NEWPORT CHEST,,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,Off-White,,,No,,,"MDF, Metal",,,No,,,,,,,,,,,,,142.0,39.0,43.0,22.0,,,,,,,,,Traditional
88-1943,084-140601682-6,145.0,19.0,45.0,40.0,True,1075.5,1434.0,,Furniture,Sterling,DURHAM CHEST,,,,,,,,,,1.0,IDN,,,,,,,,,,,,,,Distressed Ebony,,,No,,,"MDF, Metal",,,No,,,,,,,,,,,,,166.0,42.0,49.0,21.0,,,,,,,,,Traditional
88-3178,084-355801717-1,150.0,19.0,42.0,34.0,True,898.5,1198.0,,Furniture,Sterling,ARGENT SCROLL CHEST,,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Cream, Green",,,No,,,"MDF, Metal",,,No,,,,,,,,,,,,,166.0,37.0,45.0,21.0,,,,,,,,,Traditional
88-3179,084-355801945-8,112.0,18.0,37.0,37.3,True,850.5,1134.0,,Furniture,Sterling,MADELEINE CABINET,,,,,,,,,,1.0,IDN,,,,,,,,,,,,,,"Blue, White",,,No,,,"MDF, Metal",,,No,,,,,,,,,,,,,126.0,40.0,40.0,21.0,,,,,,,,,Traditional
8900-001,081-800803328-5,1.17,3.0,3.0,25.75,True,102.0,136.0,,Decorative Accessory,Dimond Home,Bratislava Decorative Vase,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,Aged Copper,,,,,,Aluminium,,,No,,,,,,,,,,,,,2.0,28.4,17.5,9.0,,,,,,,,,Transitional
8900-002,084-355815290-2,0.53,5.0,5.0,2.75,True,28.5,38.0,,Decorative Accessory,Sterling,Santa Cruz Napkin Holder,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,Antique Bronze,,,,,,Aluminium,,,No,,,,,,,,,,,,,24.0,13.75,13.5,12.0,,,,,,,,,Transitional
8900-003,084-355815291-9,1.46,0.5,7.8,9.8,True,39.0,52.0,,Decorative Accessory,Dimond Home,Coldwater Photo Frame,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,Nickel,,,,,,Aluminium,,,No,,,,,,,,,,,,,2.3,12.0,14.0,9.5,,,,,,,,,Transitional
8900-004,081-800803329-2,1.61,6.0,6.0,10.0,True,93.0,124.0,,Decorative Accessory,Sterling,D'Anjou Decorative Pear Container,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,Copper,,,,,,Aluminium,,,No,,,,,,,,,,,,,20.0,14.5,23.0,14.5,,,,,,,,,Transitional
8900-005,081-800803330-8,1.57,6.0,6.0,7.75,True,93.0,124.0,,Decorative Accessory,Sterling,Pippin Decorative Apple Container,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,Nickel,,,,,,Aluminium,,,No,,,,,,,,,,,,,19.0,14.0,18.0,14.0,,,,,,,,,Transitional
8900-006,081-800803331-5,2.47,4.75,4.75,9.5,True,93.0,124.0,,Decorative Accessory,Sterling,Kealakekua Pineapple Container,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,Gold,,,,,,Aluminium,,,No,,,,,,,,,,,,,27.0,12.0,22.0,12.0,,,,,,,,,Transitional
8900-007,084-355815346-6,2.32,4.25,4.5,7.75,True,82.5,110.0,,Decorative Accessory,Sterling,Kealakekua Bookends,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,Gold,,,,,,Aluminium,,,No,,,,,,,,,,,,,24.0,12.0,20.0,12.0,,,,,,,,,Transitional
8900-008,081-800803333-9,0.35,3.75,3.75,3.25,True,19.5,26.0,,Decorative Accessory,Dimond Home,Argos Round Votive,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,"Gold, Royal Blue",,,,,,Steel,,,No,,,,,,,,,,,,,1.0,17.5,16.5,9.0,,,,,,,,,Transitional
8900-009,081-800803334-6,0.09,7.75,7.75,3.75,True,46.5,62.0,,Decorative Accessory,Dimond Home,Argos Round Bowl,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,"Gold, Royal Blue",,,,,,Steel,,,No,,,,,,,,,,,,,1.0,18.0,19.0,9.0,,,,,,,,,Transitional
8900-010,081-800803335-3,1.55,8.25,13.75,2.9,True,61.5,82.0,,Decorative Accessory,Dimond Home,Argos Oval Bowl,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,"Gold, Royal Blue",,,,,,Steel,,,No,,,,,,,,,,,,,2.0,15.5,20.5,10.0,,,,,,,,,Transitional
8903-020,081-800802311-8,3.0,4.0,4.0,24.0,True,148.5,198.0,,Decorative Accessory,Sterling,Tall Footed Brass Finial,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,Warm Antique Gold,,,,,,Aluminium,,,No,,,,,,,,,,,,,4.0,12.0,9.0,9.0,,,,,,,,,Transitional
8903-021,081-800802312-5,2.0,4.0,4.0,19.0,True,124.5,166.0,,Decorative Accessory,Sterling,Short Footed Brass Finial,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,Warm Antique Gold,,,,,,Aluminium,,,No,,,,,,,,,,,,,4.05,5.0,21.0,5.0,,,,,,,,,Transitional
8903-022,081-800802313-2,3.2,6.0,6.0,12.0,True,102.0,136.0,,Decorative Accessory,Sterling,Decorative Brass Cone,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,Warm Antique Gold,,,,,,Aluminium,,,No,,,,,,,,,,,,,4.4,7.0,12.0,7.0,,,,,,,,,Transitional
8903-024,081-800802315-6,3.8,4.0,13.0,15.0,True,108.0,144.0,,Decorative Accessory,Sterling,Small Antique Black Footed Hoops,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,Antique Black,,,,,,Aluminium,,,No,,,,,,,,,,,,,5.0,16.0,6.0,16.0,,,,,,,,,Transitional
8903-025,081-800802316-3,1.0,3.0,4.0,28.0,True,88.5,118.0,,Decorative Accessory,Sterling,Gold Leaf Sculpture,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,Gold,,,,,,Aluminium,,,No,,,,,,,,,,,,,2.75,29.0,6.0,6.0,,,,,,,,,
8903-026,081-800802317-0,4.0,15.0,15.0,2.5,True,75.0,100.0,,Decorative Accessory,Sterling,Gold Table Top Starfiish,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,Gold,,,,,,Aluminium,,,No,,,,,,,,,,,,,3.1,16.0,3.0,15.0,,,,,,,,,Transitional
8903-029/S2,081-800802320-0,1.2,5.0,5.0,5.0,True,75.0,100.0,,Decorative Accessory,Sterling,Aluminum Organic Balls,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,Raw Nickel,,,,,,Aluminium,,,No,,,,,,,,,,,,,2.0,6.0,6.0,6.0,,,,,,,,,Transitional
8903-030,081-800802321-7,2.0,9.0,9.0,17.0,True,93.0,124.0,,Decorative Accessory,Sterling,Staghorn Candle Sticks,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,Gold,,,,,,Aluminium,,,No,,,,,,,,,,,,,3.0,19.0,10.0,10.0,,,,,,,,,Transitional
8903-031,081-800802322-4,4.0,8.0,8.0,14.0,True,82.5,110.0,,Decorative Accessory,Sterling,Gold Candle Stick with Embellished Base,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,Gold,,,,,,Aluminium,,,No,,,,,,,,,,,,,5.3,16.0,12.0,12.0,,,,,,,,,Transitional
